mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,accuracy,recall,precision,f1
0.0766690731048584,0.008154950878695322,0.018302106857299806,0.007427644243651702,0.5,2,scale,rbf,"{'C': 0.5, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",,,,,,,,0.5786666666666667,0.5249822401136632,0.5786666666666667,0.525528605665983
0.07164349555969238,0.008859688335486527,0.010113048553466796,0.005845349635084548,0.5,2,scale,linear,"{'C': 0.5, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",,,,,,,,0.8133333333333334,0.7828813943316341,0.8133333333333334,0.8023857698353604
0.07626628875732422,0.003970374646120239,0.017050886154174806,0.0024758413509108007,0.5,2,1,poly,"{'C': 0.5, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",,,,,,,,0.6186666666666667,0.567211303180993,0.6186666666666667,0.5753944066515495
0.0718493938446045,0.005807772874689134,0.012966108322143555,0.006245769945674916,0.5,2,1,rbf,"{'C': 0.5, 'degree': 2, 'gamma': 1, 'kernel': 'rbf'}",,,,,,,,0.5786666666666667,0.5249822401136632,0.5786666666666667,0.525528605665983
0.07026467323303223,0.006623354670932082,0.012183332443237304,0.007853999334725734,0.5,2,1,linear,"{'C': 0.5, 'degree': 2, 'gamma': 1, 'kernel': 'linear'}",,,,,,,,0.8133333333333334,0.7828813943316341,0.8133333333333334,0.8023857698353604
0.0758026123046875,0.008459398316760972,0.012767744064331055,0.0063585999924289744,0.5,2,0.1,poly,"{'C': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.07528896331787109,0.010081692529886442,0.016411781311035156,0.0004409560740838644,0.5,2,0.1,rbf,"{'C': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.0707550048828125,0.007409399700952247,0.0067576408386230465,0.00828668468316962,0.5,2,0.1,linear,"{'C': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'linear'}",,,,,,,,0.8133333333333334,0.7828813943316341,0.8133333333333334,0.8023857698353604
0.06442279815673828,0.006159080235236234,0.01596965789794922,0.0005202149730974899,0.5,2,0.01,poly,"{'C': 0.5, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.07427468299865722,0.008561273665642024,0.018581676483154296,0.004918406626000338,0.5,2,0.01,rbf,"{'C': 0.5, 'degree': 2, 'gamma': 0.01, 'kernel': 'rbf'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.06297359466552735,0.00846889327037378,0.014653635025024415,0.0031552091054078677,0.5,2,0.01,linear,"{'C': 0.5, 'degree': 2, 'gamma': 0.01, 'kernel': 'linear'}",,,,,,,,0.8133333333333334,0.7828813943316341,0.8133333333333334,0.8023857698353604
0.06688342094421387,0.00666468476160073,0.014936590194702148,0.0017930928068799574,0.5,2,0.001,poly,"{'C': 0.5, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.0696378231048584,0.005875209681813149,0.016287994384765626,0.00031295071536505673,0.5,2,0.001,rbf,"{'C': 0.5, 'degree': 2, 'gamma': 0.001, 'kernel': 'rbf'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.06779236793518066,0.009615179407400577,0.012801122665405274,0.006087368309718836,0.5,2,0.001,linear,"{'C': 0.5, 'degree': 2, 'gamma': 0.001, 'kernel': 'linear'}",,,,,,,,0.8133333333333334,0.7828813943316341,0.8133333333333334,0.8023857698353604
0.07463421821594238,0.0028531524588539746,0.015737533569335938,0.0007220803041848401,0.5,3,scale,poly,"{'C': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",,,,,,,,0.5146666666666667,0.45678427658062987,0.5146666666666667,0.43479767125616187
0.07712001800537109,0.007178716059659829,0.019215106964111328,0.006151026379571032,0.5,3,scale,rbf,"{'C': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",,,,,,,,0.5786666666666667,0.5249822401136632,0.5786666666666667,0.525528605665983
0.07077965736389161,0.008380169188802565,0.011059379577636719,0.009402882773947845,0.5,3,scale,linear,"{'C': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",,,,,,,,0.8133333333333334,0.7828813943316341,0.8133333333333334,0.8023857698353604
0.07539772987365723,0.009950242156695165,0.013106203079223633,0.006706667815166075,0.5,3,1,poly,"{'C': 0.5, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",,,,,,,,0.49866666666666665,0.4405241139790039,0.49866666666666665,0.4118514156858384
0.07636752128601074,0.004496899343766245,0.01518096923828125,0.001793036865848218,0.5,3,1,rbf,"{'C': 0.5, 'degree': 3, 'gamma': 1, 'kernel': 'rbf'}",,,,,,,,0.5786666666666667,0.5249822401136632,0.5786666666666667,0.525528605665983
0.06601848602294921,0.0020663038806206526,0.01626615524291992,0.0001841275305519476,0.5,4,0.001,poly,"{'C': 0.5, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.07257771492004395,0.006623209138748992,0.016423511505126952,0.0019679737299262033,0.5,4,0.001,rbf,"{'C': 0.5, 'degree': 4, 'gamma': 0.001, 'kernel': 'rbf'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.06598529815673829,0.0024661512472959773,0.012709093093872071,0.0065540262809900395,0.5,4,0.001,linear,"{'C': 0.5, 'degree': 4, 'gamma': 0.001, 'kernel': 'linear'}",,,,,,,,0.8133333333333334,0.7828813943316341,0.8133333333333334,0.8023857698353604
0.0666071891784668,0.0044168372807285895,0.013532018661499024,0.0033229522917984505,1,2,scale,poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",,,,,,,,0.9973333333333333,0.997289972899729,0.9973333333333333,0.9973323504652696
0.06360316276550293,0.007944472421587943,0.015019369125366212,0.002815782578676157,1,3,0.01,poly,"{'C': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.07806978225708008,0.003894822714224788,0.018149614334106445,0.00515649196326935,1,3,0.01,rbf,"{'C': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'rbf'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.06893854141235352,0.004642032181911342,0.012289762496948242,0.007213285481617095,1,3,0.01,linear,"{'C': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.06684913635253906,0.00899747913473936,0.011612462997436523,0.006870184222500987,1,3,0.001,poly,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.07621269226074219,0.003386109386807811,0.01455373764038086,0.007799021508953852,1,3,0.001,rbf,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'rbf'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.06797537803649903,0.0035128569903934773,0.012364435195922851,0.003508916676408143,1,3,0.001,linear,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.0746119499206543,0.008994326138215695,0.010973119735717773,0.005154591194652543,1,4,scale,poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",,,,,,,,0.9973333333333333,0.997289972899729,0.9973333333333333,0.9973323504652696
0.07382278442382813,0.010362603378255533,0.013712263107299805,0.003309394360557062,1,4,scale,rbf,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",,,,,,,,0.9973333333333333,0.9967637540453075,0.9973333333333333,0.9973312885770999
0.06431455612182617,0.0031206014868568805,0.01141343116760254,0.0030217197939508473,1,4,scale,linear,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.07187247276306152,0.004700624712881498,0.014334392547607423,0.0012703163521640421,1,4,1,poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",,,,,,,,0.9973333333333333,0.997289972899729,0.9973333333333333,0.9973323504652696
0.06674737930297851,0.00256626788140014,0.016677999496459962,0.0027149081054026764,1,4,1,rbf,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'rbf'}",,,,,,,,0.9973333333333333,0.9967637540453075,0.9973333333333333,0.9973312885770999
0.05284929275512695,0.01569573505912839,0.007302713394165039,0.006032656379128613,1,4,1,linear,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.030890703201293945,0.0028636914960894788,0.006721782684326172,0.008390975428205135,1,4,0.1,poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.036610984802246095,0.00621157028354586,0.008561658859252929,0.008014804226551292,1,4,0.1,rbf,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'rbf'}",,,,,,,,0.42933333333333334,0.3658536585365854,0.42933333333333334,0.2895715277777778
0.032705497741699216,0.009659169696494116,0.006740045547485351,0.006506577931728669,1,4,0.1,linear,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.030838489532470703,0.007538628638169014,0.007904815673828124,0.00743662625329718,1,4,0.01,poly,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.035785675048828125,0.00546789119827243,0.009111833572387696,0.007464915507307992,1,4,0.01,rbf,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'rbf'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.027423381805419922,0.008030499023304763,0.009490013122558594,0.007183276163884987,1,4,0.01,linear,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.042539548873901364,0.014379920648022765,0.008098268508911132,0.006865481956058029,1,4,0.001,poly,"{'C': 1, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.05422286987304688,0.01961891670518191,0.011597251892089844,0.005862039080154364,1,3,0.1,linear,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.036424684524536136,0.003335904190021809,0.005521535873413086,0.0028435936554349053,100,4,0.001,rbf,"{'C': 100, 'degree': 4, 'gamma': 0.001, 'kernel': 'rbf'}",,,,,,,,0.44,0.3777462046465125,0.44,0.31058135324325337
0.03347959518432617,0.004160946601881912,0.006833267211914062,0.0072555574511496655,1,3,0.1,rbf,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",,,,,,,,0.42933333333333334,0.3658536585365854,0.42933333333333334,0.2895715277777778
0.03090195655822754,0.004065504347571196,0.006341886520385742,0.005871688039972902,1,3,1,linear,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.07166318893432617,0.005606541618744553,0.013994407653808594,0.00222614984227543,1,2,scale,rbf,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",,,,,,,,0.9973333333333333,0.9967637540453075,0.9973333333333333,0.9973312885770999
0.0640322208404541,0.0035579208460808035,0.013872623443603516,0.0032475300150936154,1,2,scale,linear,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.06259398460388184,0.0007705483309922706,0.011999893188476562,0.0046908220965446125,1,2,1,poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",,,,,,,,0.9973333333333333,0.997289972899729,0.9973333333333333,0.9973323504652696
0.06487607955932617,0.0034634127167241274,0.01653013229370117,0.0006054897423979814,1,2,1,rbf,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'rbf'}",,,,,,,,0.9973333333333333,0.9967637540453075,0.9973333333333333,0.9973312885770999
0.0659245491027832,0.0027473374932149497,0.010867643356323241,0.006055541298869385,1,2,1,linear,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.07595539093017578,0.003199721520013256,0.01598200798034668,0.004543938669582783,1,2,0.1,poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.07255034446716309,0.007147109145991044,0.014562320709228516,0.008294215988374584,1,2,0.1,rbf,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf'}",,,,,,,,0.42933333333333334,0.3658536585365854,0.42933333333333334,0.2895715277777778
0.06637449264526367,0.0051445302672650725,0.01176910400390625,0.005999548804319005,1,2,0.1,linear,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.0674856185913086,0.004936248136268581,0.011467599868774414,0.005388937837013958,1,2,0.01,poly,"{'C': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.07856307029724122,0.005005581459195917,0.01760854721069336,0.003060318698457923,1,2,0.01,rbf,"{'C': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'rbf'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.06649107933044433,0.005786059083898293,0.013524198532104492,0.0008469951022596113,1,2,0.01,linear,"{'C': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.06487984657287597,0.002822636558715556,0.01672062873840332,0.004467117926619447,1,2,0.001,poly,"{'C': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.07786598205566406,0.0103130506829674,0.019463348388671874,0.002386275641043186,1,2,0.001,rbf,"{'C': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'rbf'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.060701179504394534,0.013552624507139736,0.013760185241699219,0.0038518643744301583,1,2,0.001,linear,"{'C': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.05058631896972656,0.007035126522026493,0.010252904891967774,0.004241898863095073,1,3,scale,poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",,,,,,,,0.9973333333333333,0.997289972899729,0.9973333333333333,0.9973323504652696
0.05238194465637207,0.016005369206297956,0.015193700790405273,0.009216092269031162,1,3,scale,rbf,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",,,,,,,,0.9973333333333333,0.9967637540453075,0.9973333333333333,0.9973312885770999
0.03742141723632812,0.007400653608875631,0.004728841781616211,0.006270661563630955,1,3,scale,linear,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",,,,,,,,0.9653333333333334,0.9620318969854194,0.9653333333333334,0.9653416371474861
0.03264031410217285,0.0027655136450190753,0.007863044738769531,0.006992219591494263,1,3,1,poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",,,,,,,,0.9973333333333333,0.997289972899729,0.9973333333333333,0.9973323504652696
0.03452358245849609,0.006211097654696037,0.0,0.0,1,3,1,rbf,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'rbf'}",,,,,,,,0.9973333333333333,0.9967637540453075,0.9973333333333333,0.9973312885770999
0.029796791076660157,0.0050455294799453135,0.009490776062011718,0.005934269157857355,1,3,0.1,poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",,,,,,,,0.3973333333333333,0.3333333333333333,0.3973333333333333,0.22596437659033078
0.02968568801879883,0.0037388085837775204,0.0033616065979003907,0.004980799336172406,100,4,0.001,linear,"{'C': 100, 'degree': 4, 'gamma': 0.001, 'kernel': 'linear'}",,,,,,,,1.0,1.0,1.0,1.0
